STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,WESD,WESF
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/21/2019,,,0,0,5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/22/2019,,,0.37,4.4,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/23/2019,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/24/2019,,,0.01,0.3,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/25/2019,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/26/2019,,,0.02,0.6,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/27/2019,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/28/2019,,,0.19,2.9,11.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/29/2019,,,0,0,11.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/30/2019,,,0,0,11.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/31/2019,,,0,0,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/1/2019,,,0,0,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/2/2019,,,0,0,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/3/2019,,,0,0,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/4/2019,,,0.43,4.4,15,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/5/2019,,,0,0,15,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/6/2019,,,0.02,0.4,13,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/7/2019,,,0.37,6.6,19,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/8/2019,,,0.09,0.9,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/9/2019,,,0,0,18,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/10/2019,,,0,0,18,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/11/2019,,,0.08,0.9,18,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/12/2019,,,0.14,2.6,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/13/2019,,,0.02,0.2,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/14/2019,,,0,0,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/15/2019,,,0.02,0.2,19,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/16/2019,,,0,0,19,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/17/2019,,,0,0,19,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/18/2019,,,0,0,19,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/19/2019,,,0,0,18,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/20/2019,,,0.04,0.8,18,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/21/2019,,,0.24,3.1,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/23/2019,,,0.35,4.4,25,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/24/2019,,,0.02,0.2,25,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/25/2019,,,0,0,24,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/26/2019,,,0,0,24,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/27/2019,,,0.08,2,26,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/28/2019,,,0,0,25,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/1/2019,,,0.02,0.2,25,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/2/2019,,,0.07,1.2,26,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/3/2019,,,0,0,26,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/4/2019,,,0,0,26,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/5/2019,,,0.03,0.3,26,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/6/2019,,,0,0,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/7/2019,,,0,0,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/8/2019,,,0,0,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/9/2019,,,0,0,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/10/2019,,,0.88,8.7,28,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/11/2019,,,0,0,28,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/12/2019,,,0,0,27,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/13/2019,,,0,0,22,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/14/2019,,,0.45,0.9,22,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/15/2019,,,0,0,22,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/16/2019,,,0,0,22,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/17/2019,,,0,0,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/18/2019,,,0,0,21,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/19/2019,,,0,0,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/20/2019,,,0,0,20,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/21/2019,,,0,0,18,4.8,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/22/2019,,,0,0,17,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/23/2019,,,0,0,16,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/24/2019,,,0,0,14,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/25/2019,,,0,0,14,4.4,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/26/2019,,,0,0,12,0,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/27/2019,,,0,0,12,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",3/27/2019,,,0,0,16,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/28/2019,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/29/2019,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/30/2019,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/31/2019,,,0,0,5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/1/2019,,,0,0,5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/2/2019,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/3/2019,,,0,0,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/4/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/5/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/6/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/7/2019,,,0,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",4/7/2019,,,0.04,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/8/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/9/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/10/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/11/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/12/2019,,,0.6,5.9,5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/13/2019,,,0.06,0.2,5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/14/2019,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/15/2019,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/16/2019,,,0.11,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/18/2019,,,0.17,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",4/18/2019,,,0.2,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/19/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/20/2019,,,0.05,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/21/2019,,,0.06,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",4/21/2019,,,0.12,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/22/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/23/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/25/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/26/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/27/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/28/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/29/2019,,,0.23,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/30/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/1/2019,,,0.09,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/2/2019,,,0.11,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/3/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/4/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/5/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/6/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/8/2019,,,0.06,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/9/2019,,,0.04,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/10/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/11/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/12/2019,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/13/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/14/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/15/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/16/2019,,,0.2,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/18/2019,,,0.56,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",5/18/2019,,,0.74,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/19/2019,,,0.3,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/20/2019,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/21/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/22/2019,,,0.49,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/23/2019,,,0.52,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/25/2019,,,0.47,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/26/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/27/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/28/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/29/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/30/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",5/31/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/1/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/2/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/3/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/4/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/5/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/6/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/8/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/9/2019,,,0.18,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/9/2019,,,0.16,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/10/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/11/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/12/2019,,,0.11,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/13/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/14/2019,,,0.05,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/15/2019,,,0.03,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/15/2019,,,0.06,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/16/2019,,,0.08,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/16/2019,,,0.07,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/18/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/19/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/20/2019,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/21/2019,,,0.36,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/22/2019,,,0.81,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/23/2019,,,0.12,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/25/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/26/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/27/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/28/2019,,,0.47,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/28/2019,,,0.46,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/29/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/30/2019,,,1.14,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/30/2019,,,0.74,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/1/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/2/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/3/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/4/2019,,,0.21,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/4/2019,,,0.42,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/5/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/6/2019,,,0.02,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/6/2019,,,0.06,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/8/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/9/2019,,,3.27,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/9/2019,,,2.03,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/10/2019,,,1.4,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/10/2019,,,1.18,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/11/2019,,,0.03,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/11/2019,,,0.03,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/12/2019,,,0.32,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/13/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/14/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/15/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/16/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/17/2019,,,0.95,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/18/2019,,,0.09,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/19/2019,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/20/2019,,,0.31,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/21/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/22/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/23/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/25/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/26/2019,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/27/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/28/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/29/2019,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/30/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/31/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/1/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/2/2019,,,0.9,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/2/2019,,,0.33,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/3/2019,,,0.06,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/5/2019,,,0.15,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/5/2019,,,0.34,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/6/2019,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/8/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/9/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/10/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/12/2019,,,0.83,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/12/2019,,,1.3,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/13/2019,,,0.67,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/14/2019,,,0.04,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/15/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/16/2019,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/18/2019,,,0.08,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/18/2019,,,0.14,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/19/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/20/2019,,,0.15,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/21/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/22/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/23/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/26/2019,,,0.81,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/26/2019,,,0.65,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/27/2019,,,0.3,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/27/2019,,,0.2,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/28/2019,,,0.3,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/29/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/31/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/1/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/2/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/3/2019,,,0.53,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/3/2019,,,0.5,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/4/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/5/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/6/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/8/2019,,,0.26,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/8/2019,,,0.35,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/9/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/10/2019,,,1.22,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/10/2019,,,1.22,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/11/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/12/2019,,,0.1,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/13/2019,,,0.67,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/14/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/15/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/16/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/18/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/19/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/20/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/21/2019,,,0.05,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/21/2019,,,0.09,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/22/2019,,,0.04,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/23/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/24/2019,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/25/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/26/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/27/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/28/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/29/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/30/2019,,,0.99,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/30/2019,,,0.67,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/1/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/2/2019,,,0,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/2/2019,,,0.06,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/3/2019,,,0.56,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/3/2019,,,0.68,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/4/2019,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/5/2019,,,0.52,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/5/2019,,,0.6,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/6/2019,,,0.33,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/6/2019,,,0.32,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/7/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/8/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/9/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/10/2019,,,0.11,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/11/2019,,,1.02,0.5,0.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/12/2019,,,0.46,4.5,4.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/13/2019,,,0.11,0.5,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/14/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/15/2019,,,0.05,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/16/2019,,,0.1,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/17/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/18/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/19/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/20/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/21/2019,,,0.3,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/22/2019,,,0.18,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/23/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/24/2019,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/25/2019,,,0,0,0,,
